"ID","Year","Age","AgeGroup","Weight","RTL","qPCRPlate","qPCRRow","Fecundity","Twinning","LambSex","LambSurvival","ReproIndex","ReproStatus"
6615,2012,5,2,21.9,1.90970711311737,16,"G",1,0,1,0,2,"2"
6615,2013,6,2,21.25,1.7968807334793,21,"D",1,0,2,1,3,"3"
6617,2008,1,1,15.6,1.58903656627822,24,"A",0,0,4,0,1,"1"
6617,2009,2,2,22.1,1.46832377753851,84,"H",1,0,2,0,2,"2"
6617,2010,3,2,22.2,1.51274563452678,91,"H",1,0,2,1,3,"3"
6617,2012,5,2,22.6,1.52387083702011,83,"A",1,0,1,1,3,"3"
6617,2013,6,2,24.55,1.79871515082534,27,"G",1,1,3,1,6,"3"
6625,2008,1,1,16.4,1.62016424775229,40,"H",1,0,1,0,2,"2"
6625,2009,2,2,20.3,1.27423067488323,18,"B",1,0,2,1,3,"3"
6625,2010,3,2,19.9,1.53903144807174,54,"F",1,0,1,1,3,"3"
6625,2011,4,2,20.8,1.36338689791872,73,"H",1,0,1,1,3,"3"
6625,2012,5,2,22.4,1.67646464466452,9,"E",1,0,2,1,3,"3"
6625,2013,6,2,22.05,1.41401027526312,31,"H",1,1,3,1,6,"3"
6625,2015,8,3,20.55,0.794735672800155,96,"C",1,0,1,1,3,"3"
6644,2008,1,1,19,1.52127634290747,87,"E",1,0,2,0,2,"2"
6644,2009,2,2,22.4,1.99156078591825,16,"F",1,0,1,1,3,"3"
6644,2011,4,2,22.1,1.71382214347459,65,"C",1,0,2,1,3,"3"
6644,2012,5,2,24.1,1.35527186733639,2,"E",1,0,1,0,2,"2"
6644,2016,9,3,25.9,2.14327786733801,88,"G",1,1,3,1,5,"3"
6646,2008,1,1,16.2,1.27419073189716,34,"G",0,0,4,0,1,"1"
6646,2009,2,2,22,1.79713471739133,84,"A",1,0,1,1,3,"3"
6646,2010,3,2,23,1.60911420174825,47,"B",1,1,3,1,5,"3"
6646,2011,4,2,23.3,1.23424678752821,74,"F",1,0,2,1,3,"3"
6654,2008,1,1,11.6,1.75969922528518,38,"B",0,0,4,0,1,"1"
6654,2010,3,2,18.4,1.75882573943406,57,"G",1,0,2,0,2,"2"
6654,2014,7,3,20.1,1.68390143804906,41,"D",1,0,2,0,2,"2"
6654,2015,8,3,20.1,1.25641472830994,80,"H",0,0,4,0,1,"1"
6656,2008,1,1,16.4,2.05650426370666,37,"E",0,0,4,0,1,"1"
6663,2010,3,2,22.8,1.76967618916487,47,"B",1,0,2,0,2,"2"
6663,2011,4,2,25.8,1.51337056741605,75,"G",1,0,2,1,3,"3"
6663,2015,8,3,25.35,1.62374650245169,74,"D",1,0,1,1,3,"3"
6666,2008,1,1,17.9,1.83305756472499,40,"D",1,0,2,0,2,"2"
6666,2009,2,2,19.3,1.8792459592385,84,"G",1,0,1,1,3,"3"
6666,2010,3,2,19.7,1.80001332125905,59,"F",1,0,1,1,3,"3"
6674,2009,2,2,19.1,1.52373748585938,7,"H",1,0,2,0,2,"2"
6674,2010,3,2,18.3,1.90468130766109,95,"E",1,0,2,1,3,"3"
6678,2008,1,1,18.1,1.59770440527241,38,"D",1,0,1,0,2,"2"
6678,2010,3,2,21.4,1.51784948129032,43,"E",1,0,1,1,3,"3"
6678,2012,5,2,22,1.61206350612074,5,"C",1,0,1,1,3,"3"
6678,2015,8,3,21,1.6155931055086,75,"F",1,0,2,1,3,"3"
6679,2008,1,1,16.6,1.75832851414254,21,"D",0,0,4,0,1,"1"
6679,2009,2,2,20.6,1.65668600586713,85,"B",1,0,2,1,3,"3"
6679,2010,3,2,20.5,1.5025009822091,42,"E",1,0,2,1,3,"3"
6679,2011,4,2,21.5,1.77729137795905,65,"F",1,0,2,1,3,"3"
6679,2012,5,2,22.9,1.52106956452694,6,"F",1,0,2,1,3,"3"
6679,2013,6,2,24.45,1.80178391364551,28,"B",1,0,2,1,3,"3"
6679,2015,8,3,22.6,1.61178716886406,67,"F",1,0,1,1,3,"3"
6679,2016,9,3,24.85,1.64245269175383,50,"H",1,0,1,1,3,"3"
6680,2009,2,2,21.7,1.09986926370037,83,"C",1,0,1,1,3,"3"
6680,2010,3,2,21.6,1.3736148650861,81,"G",1,0,1,1,3,"3"
6680,2011,4,2,21.8,1.5778056376835,67,"G",1,0,1,1,3,"3"
6680,2012,5,2,21.9,1.37637934178824,83,"H",1,0,1,1,3,"3"
6682,2008,1,1,18,1.62058514084581,29,"G",1,0,2,0,2,"2"
6682,2009,2,2,19.3,1.74169092766122,16,"G",1,0,1,1,3,"3"
6682,2010,3,2,20.3,2.3070587753264,51,"A",1,0,2,1,3,"3"
6682,2011,4,2,21.5,1.32504285283773,80,"F",1,0,1,1,3,"3"
6682,2012,5,2,21.6,1.48572060589612,4,"F",1,0,1,1,3,"3"
6682,2013,6,2,22.35,1.85503982415372,21,"G",1,1,2,1,6,"3"
6682,2014,7,3,21.95,1.64416145935805,45,"G",1,0,2,1,3,"3"
6682,2015,8,3,22.35,1.80255304570445,77,"D",1,0,1,1,3,"3"
6683,2011,4,2,17.9,1.73267127961235,74,"D",1,0,2,1,3,"3"
6683,2014,7,3,18.75,1.53447215173616,46,"F",1,1,3,0,4,"2"
6683,2015,8,3,18.9,1.72560258368411,79,"D",1,0,2,1,3,"3"
6688,2014,7,3,21.85,2.02648796783946,54,"D",1,0,2,1,3,"3"
6688,2015,8,3,21.05,1.77831250394965,76,"A",1,0,2,1,3,"3"
6690,2009,2,2,21.2,1.02910556449572,16,"B",1,0,2,1,3,"3"
6690,2010,3,2,20.7,1.05586155950171,58,"D",1,0,2,1,3,"3"
6690,2012,5,2,21.3,1.67044429814693,20,"A",1,0,2,1,3,"3"
6690,2014,7,3,22.65,1.40714055474807,48,"F",1,0,1,1,3,"3"
6691,2008,1,1,16.7,1.71225161049487,86,"H",1,0,1,0,2,"2"
6691,2010,3,2,21.1,2.70935607453779,96,"E",1,0,2,1,3,"3"
6691,2011,4,2,22.5,1.60010564047429,66,"A",1,0,1,1,3,"3"
6691,2013,6,2,22.6,2.10943417053364,28,"H",1,0,1,1,3,"3"
6692,2011,4,2,19,1.69304987137363,62,"D",1,0,2,1,3,"3"
6695,2008,1,1,13.4,2.01844463232773,37,"A",1,0,2,0,2,"2"
6695,2009,2,2,15.7,1.79913281971176,20,"C",1,0,2,1,3,"3"
6697,2008,1,1,20,1.34869330421677,27,"D",0,0,4,0,1,"1"
6697,2009,2,2,24.1,1.60200780581763,95,"D",1,0,1,1,3,"3"
6713,2011,4,2,18.5,1.19725925492106,63,"G",1,0,1,1,3,"3"
6715,2010,3,2,18.4,1.53983917461134,41,"G",0,0,4,0,1,"1"
6717,2011,4,2,22.3,1.38233938586868,63,"G",1,0,1,1,3,"3"
6718,2008,1,1,16.2,1.33829823492598,28,"E",1,0,1,0,2,"2"
6718,2009,2,2,19.8,1.74848700214143,7,"D",0,0,4,0,1,"1"
6718,2010,3,2,18.4,1.41024027252542,88,"D",1,0,2,1,3,"3"
6718,2011,4,2,18.7,1.24687774685211,64,"E",1,0,1,1,3,"3"
6723,2008,1,1,15.3,1.86811766795347,22,"C",0,0,4,0,1,"1"
6723,2009,2,2,20.1,1.62551635839729,85,"F",1,0,2,1,3,"3"
6723,2010,3,2,20.6,1.09833227412416,50,"D",1,0,1,0,2,"2"
6723,2011,4,2,22.5,1.96737503220384,66,"A",1,0,1,1,3,"3"
6723,2012,5,2,22.3,1.33551558040255,2,"G",1,0,1,1,3,"3"
6723,2013,6,2,25,1.5391759464932,30,"D",1,0,2,1,3,"3"
6724,2008,1,1,15,1.84044630227152,25,"H",1,0,1,0,2,"2"
6724,2009,2,2,19.6,1.86589560854911,84,"E",1,0,2,1,3,"3"
6724,2011,4,2,20.7,2.01968050560171,70,"D",1,0,2,1,3,"3"
6724,2012,5,2,23,1.52182072332946,4,"D",1,0,2,0,2,"2"
6724,2013,6,2,23.9,1.92349003717178,25,"E",1,0,2,1,3,"3"
6724,2015,8,3,18.1,1.6522242719226,77,"G",1,1,3,1,5,"3"
6725,2008,1,1,14.9,1.25183984302164,25,"E",1,0,1,0,2,"2"
6725,2009,2,2,22.3,1.55620288808167,95,"C",0,0,4,0,1,"1"
6725,2010,3,2,21.6,1.69759777312879,47,"A",0,0,4,0,1,"1"
6725,2012,5,2,22.3,1.36428133459153,16,"F",1,0,2,1,3,"3"
6726,2008,1,1,15,2.00693097513883,23,"F",0,0,4,0,1,"1"
6726,2009,2,2,20.1,1.68342731664227,1,"F",1,0,4,0,2,"2"
6726,2010,3,2,21.7,1.91854352331589,51,"D",1,0,1,1,3,"3"
6726,2014,7,3,24.8,2.12928293668799,48,"G",1,0,1,1,3,"3"
6730,2008,1,1,18.5,1.20958621379183,38,"B",1,0,1,0,2,"2"
6730,2009,2,2,23.5,1.59184627731365,10,"F",1,0,1,0,2,"2"
6730,2011,4,2,22.5,2.00460348784288,68,"A",1,0,1,1,3,"3"
6770,2011,4,2,21.2,1.53060959696171,66,"C",1,0,2,1,3,"3"
6770,2014,7,3,21.6,1.92640524887475,55,"A",1,1,4,1,5,"3"
6770,2015,8,3,20.7,1.7695152267759,79,"E",1,0,1,1,3,"3"
6776,2010,3,2,20,1.59705241099238,54,"C",1,0,1,1,3,"3"
6776,2011,4,2,19.9,1.41943600495145,77,"F",1,0,2,1,3,"3"
6776,2013,6,2,22.05,1.7217972721291,35,"F",1,0,1,1,3,"3"
6777,2008,1,1,19,1.85392107046079,85,"A",0,0,4,0,1,"1"
6777,2013,6,2,24.75,1.16709401305435,27,"G",1,0,1,1,3,"3"
6777,2014,7,3,23.8,1.4653526731438,54,"C",1,0,1,1,3,"3"
6777,2016,9,3,25.35,1.7784207264746,51,"B",1,0,2,1,3,"3"
6779,2007,1,1,16,1.60078741690465,11,"F",0,0,4,0,1,"1"
6779,2008,2,2,21.3,1.76514613336272,35,"E",1,0,2,1,3,"3"
6827,2010,2,2,20.1,2.267111726126,55,"H",1,0,1,1,3,"3"
6827,2013,5,2,23.6,1.371210800861,29,"D",1,1,3,1,6,"3"
6827,2014,6,2,22.5,2.1961871740097,60,"G",1,1,3,1,6,"3"
6827,2015,7,3,21.9,1.79050948608297,76,"G",1,1,1,1,6,"3"
6827,2016,8,3,22.9,1.6678566157139,42,"F",1,1,1,1,6,"3"
6831,2009,1,1,16.2,1.55183280484565,5,"H",1,0,1,0,2,"2"
6831,2010,2,2,18.5,1.64296150007641,49,"E",1,0,1,1,3,"3"
6831,2011,3,2,17.3,1.75060913400499,70,"C",1,0,2,1,3,"3"
6831,2013,5,2,20.2,1.71564110940962,39,"D",1,0,1,1,3,"3"
6831,2014,6,2,20.6,1.64792002911659,57,"H",1,0,2,1,3,"3"
6833,2011,3,2,20,1.71779306279981,72,"F",1,0,2,1,3,"3"
6833,2014,6,2,21.5,1.96097240592393,48,"A",1,0,2,1,3,"3"
6834,2009,1,1,18.3,2.00176163168965,5,"E",0,0,4,0,1,"1"
6834,2010,2,2,19.6,1.84903112466359,53,"F",1,0,1,1,3,"3"
6834,2011,3,2,20.3,2.26834892238926,63,"A",1,0,4,0,2,"2"
6834,2012,4,2,21.7,1.68267994148816,7,"G",1,0,1,0,2,"2"
6834,2013,5,2,20.75,2.18512945360684,23,"G",1,0,2,1,3,"3"
6838,2009,1,1,17.7,1.42633600650138,14,"B",0,0,4,0,1,"1"
6838,2010,2,2,20.7,1.41631262330311,58,"A",1,0,1,0,2,"2"
6851,2014,6,2,21.6,1.52359252040039,56,"G",1,0,2,1,3,"3"
6851,2015,7,3,20.7,2.35713618201659,74,"H",1,0,2,1,3,"3"
6857,2012,4,2,22.3,1.75826509002371,10,"B",1,0,1,1,3,"3"
6857,2013,5,2,22,1.51899484383822,24,"C",1,0,2,1,3,"3"
6859,2009,1,1,16.3,1.66074814017176,6,"E",1,0,1,0,2,"2"
6859,2011,3,2,23.9,1.73453805996019,73,"C",1,0,1,1,3,"3"
6860,2010,2,2,21.6,1.51420752511669,50,"E",1,0,1,1,3,"3"
6860,2013,5,2,25.6,1.44311931616482,32,"B",1,0,1,1,3,"3"
6866,2010,2,2,21.3,1.82958743297026,49,"H",1,0,2,1,3,"3"
6866,2011,3,2,22.8,1.75890223927102,78,"G",1,0,2,0,2,"2"
6866,2013,5,2,23.1,1.24589042869053,36,"F",1,0,2,1,3,"3"
6866,2015,7,3,23.3,1.7304677027715,69,"A",1,0,2,1,3,"3"
6866,2016,8,3,23,1.58333107622937,50,"B",1,0,1,1,3,"3"
6867,2009,1,1,19.1,1.78851632338334,17,"D",1,0,1,0,2,"2"
6867,2011,3,2,21.9,2.21234950636209,67,"A",1,0,2,1,3,"3"
6874,2011,3,2,21.3,1.51493142846652,76,"C",1,0,2,0,2,"2"
6874,2013,5,2,23.15,2.07624859490209,39,"D",1,0,1,1,3,"3"
6874,2014,6,2,20.45,1.92420721132008,50,"A",1,0,1,1,3,"3"
6892,2009,1,1,16.9,1.98467432571674,4,"B",0,0,4,0,1,"1"
6892,2010,2,2,20.1,1.99299158278272,56,"H",1,0,1,1,3,"3"
6892,2016,8,3,22.95,1.90854210753575,48,"G",1,0,1,1,3,"3"
6900,2010,2,2,18.1,1.84665055857716,41,"B",1,0,1,1,3,"3"
6900,2013,5,2,23.3,1.95020305502268,36,"D",1,0,2,1,3,"3"
6900,2014,6,2,20.94,2.02706080122989,48,"E",1,0,2,1,3,"3"
6904,2009,1,1,17.4,1.87140800087105,83,"E",0,0,4,0,1,"1"
6907,2009,1,1,17.6,2.21347518403484,83,"C",0,0,4,0,1,"1"
6907,2010,2,2,19,1.85088714787383,88,"F",1,0,2,1,3,"3"
6909,2010,2,2,17.9,1.54836308186354,50,"G",1,0,1,1,3,"3"
6909,2011,3,2,18.2,1.47785241389595,79,"B",1,0,1,1,3,"3"
6910,2009,1,1,19.1,1.67493767270308,16,"E",1,0,1,0,2,"2"
6910,2010,2,2,20.3,1.50754251341428,41,"E",1,0,1,1,3,"3"
6911,2012,4,2,25.3,1.96315537468901,2,"F",1,0,1,1,3,"3"
6911,2013,5,2,24.6,2.21532838889194,38,"B",1,0,2,1,3,"3"
6916,2010,2,2,22.9,1.48627721614482,89,"D",1,0,2,0,2,"2"
6916,2011,3,2,24.4,1.84357382472156,80,"H",1,0,2,1,3,"3"
6916,2013,5,2,25.05,1.63844962263909,35,"B",1,1,3,1,6,"3"
6920,2011,3,2,19.7,1.41305531211402,64,"C",1,0,2,1,3,"3"
6927,2009,1,1,16.3,1.79468142531043,13,"E",0,0,4,0,1,"1"
6927,2011,3,2,19.5,1.48462238458516,79,"H",1,0,1,1,3,"3"
6927,2012,4,2,20.5,1.70388732448042,93,"C",1,0,2,1,3,"3"
6927,2014,6,2,21.25,2.02189230553596,49,"B",0,0,4,0,1,"1"
6927,2016,8,3,20.85,1.99910645081038,41,"C",1,0,1,1,3,"3"
6928,2009,1,1,15.1,1.63871611587382,18,"D",0,0,4,0,1,"1"
6928,2010,2,2,18.9,1.79710081064635,43,"E",1,0,2,0,2,"2"
6928,2011,3,2,18.2,1.9839672482164,64,"A",1,0,1,1,3,"3"
6929,2009,1,1,16.1,1.39656837460671,14,"D",0,0,4,0,1,"1"
6929,2010,2,2,17.1,1.65757655466057,81,"F",1,0,2,1,3,"3"
6929,2011,3,2,19.1,1.53559424647975,65,"G",1,0,2,0,2,"2"
6929,2012,4,2,19.9,1.73570950552984,13,"B",1,0,1,1,3,"3"
6929,2013,5,2,20.7,1.31502407131368,23,"E",1,0,2,1,3,"3"
6929,2014,6,2,20.6,1.55117044186546,89,"F",1,0,2,1,3,"3"
6929,2015,7,3,19.25,1.59142614748092,62,"D",1,0,1,1,3,"3"
6930,2009,1,1,18.6,1.68424391938078,5,"F",0,0,4,0,1,"1"
6930,2010,2,2,18.4,2.24435402991951,49,"G",1,0,1,1,3,"3"
6930,2011,3,2,20.2,1.80956826962694,92,"D",1,0,1,1,3,"3"
6930,2012,4,2,24.5,1.78973423720363,3,"H",1,1,3,0,4,"2"
6930,2013,5,2,23.5,1.71126594092473,26,"F",1,1,3,1,6,"3"
6930,2014,6,2,24.5,1.93436217780503,51,"G",1,1,3,1,5,"3"
6930,2015,7,3,23.25,1.78587883207397,73,"H",1,0,2,1,3,"3"
6930,2016,8,3,23.8,2.11037310782272,88,"A",1,0,1,1,3,"3"
6937,2009,1,1,15.1,2.19528659303739,93,"D",0,0,4,0,1,"1"
6937,2010,2,2,17.7,1.96703789737593,45,"E",1,0,2,1,3,"3"
6937,2011,3,2,18.5,1.89197372221572,62,"H",1,0,1,0,2,"2"
6937,2013,5,2,20.55,2.00061337826061,24,"D",1,0,2,1,3,"3"
6937,2014,6,2,19.1,2.74640047824775,50,"D",1,0,2,1,3,"3"
6937,2015,7,3,19.2,1.82279729814153,74,"H",1,0,1,1,3,"3"
6937,2016,8,3,19.85,2.34711854859953,96,"C",1,0,4,0,2,"2"
6938,2010,2,2,19.5,1.03423414497634,50,"B",1,0,2,1,3,"3"
6938,2011,3,2,20.1,1.92597193974622,62,"H",1,0,1,1,3,"3"
6938,2012,4,2,20.6,1.49028619858282,5,"H",1,0,2,1,3,"3"
6938,2013,5,2,22.15,1.65798364103041,23,"B",1,0,1,1,3,"3"
6938,2015,7,3,19.9,2.1208950546867,67,"D",1,0,2,1,3,"3"
6938,2016,8,3,21.75,1.6843512245095,55,"B",1,0,2,1,3,"3"
6939,2011,3,2,18.6,1.98481872219495,96,"H",0,0,4,0,1,"1"
6939,2012,4,2,22.2,2.04136090877004,94,"H",0,0,4,0,1,"1"
6939,2014,6,2,20.4,2.43142267443827,54,"D",1,0,2,1,3,"3"
6943,2010,2,2,19.8,1.89138455517357,41,"A",1,0,2,0,2,"2"
6943,2013,5,2,22.8,1.7669825664104,28,"G",1,0,1,1,3,"3"
6943,2014,6,2,22,2.09346054244525,41,"C",1,0,2,1,3,"3"
6945,2009,1,1,17.9,1.58814958916942,17,"F",1,0,2,0,2,"2"
6945,2010,2,2,22.7,1.71494149480225,57,"H",1,0,2,0,2,"2"
6945,2012,4,2,23.6,1.97883289547489,13,"D",1,0,1,1,3,"3"
6945,2013,5,2,25.15,2.09465095994077,21,"B",1,0,2,1,3,"3"
6945,2014,6,2,23.55,2.01875706226146,56,"C",1,0,1,1,3,"3"
6945,2015,7,3,22.75,1.51296707476985,77,"E",1,1,3,1,6,"3"
6945,2016,8,3,25.4,1.54245245517469,52,"B",1,0,1,1,3,"3"
6948,2009,1,1,17.5,1.70833533713904,12,"G",1,0,2,0,2,"2"
6948,2010,2,2,20.3,1.44844024587866,59,"C",1,0,1,0,2,"2"
6948,2011,3,2,20.8,1.91533147010437,93,"F",1,0,1,1,3,"3"
6948,2012,4,2,22.7,1.82198802839527,84,"B",1,0,1,0,2,"2"
6948,2013,5,2,24.2,1.68615390874346,37,"C",1,1,3,1,5,"3"
6948,2014,6,2,23.1,1.37065237521888,51,"B",1,1,4,1,5,"3"
6948,2015,7,3,21.25,1.34328058831699,74,"F",1,0,2,1,3,"3"
6958,2009,1,1,18.2,1.27504356717569,3,"H",1,0,1,0,2,"2"
6958,2012,4,2,21.1,1.36512775720244,19,"C",0,0,4,0,1,"1"
6958,2015,7,3,20.95,1.73133692437338,66,"D",1,0,1,1,3,"3"
6967,2011,3,2,24.9,1.52002175265569,78,"G",1,0,2,1,3,"3"
6967,2012,4,2,27.1,1.27213333958614,15,"H",1,0,1,1,3,"3"
6967,2013,5,2,27.6,1.7879949098876,81,"D",1,1,2,1,6,"3"
6967,2014,6,2,26.1,1.33959520278197,82,"E",1,1,3,1,6,"3"
6967,2016,8,3,28.15,1.97290264440022,87,"G",1,0,2,1,3,"3"
6969,2009,1,1,20,1.73244099677759,15,"F",0,0,4,0,1,"1"
6969,2010,2,2,19.7,1.47206155883211,41,"D",1,0,1,1,3,"3"
6969,2011,3,2,21.6,2.17910035386618,63,"G",1,0,2,1,3,"3"
6969,2012,4,2,23.7,1.72485116285351,4,"F",1,0,2,1,3,"3"
6969,2013,5,2,24.2,1.85409478263193,30,"D",1,1,3,1,6,"3"
6969,2015,7,3,24.1,1.05896924586347,66,"F",1,1,3,1,6,"3"
6969,2016,8,3,26.75,1.79992508151557,51,"A",1,1,2,1,5,"3"
6971,2009,1,1,13.5,1.61299595748165,85,"D",0,0,4,0,1,"1"
6971,2010,2,2,17.4,1.93155937738223,88,"C",1,0,2,0,2,"2"
6971,2011,3,2,17.3,2.26063706226107,67,"A",1,0,1,1,3,"3"
6972,2009,1,1,17.5,1.72562013760188,15,"C",0,0,4,0,1,"1"
6972,2010,2,2,20.4,1.69952297730142,47,"D",1,0,2,0,2,"2"
6972,2011,3,2,20.5,1.9719294831137,62,"A",1,1,3,1,5,"3"
6974,2009,1,1,16.3,1.82055060090215,83,"E",0,0,4,0,1,"1"
6979,2009,1,1,18.5,2.12654851792037,3,"C",0,0,4,0,1,"1"
6979,2010,2,2,19.4,2.08483220603702,91,"B",1,0,1,1,3,"3"
6979,2011,3,2,19.2,2.05467204866589,75,"H",1,0,2,0,2,"2"
6979,2012,4,2,21.6,1.73790005567764,4,"G",1,0,1,1,3,"3"
6982,2010,2,2,21.5,2.2829028468153,55,"E",1,0,2,0,2,"2"
6982,2011,3,2,21.5,1.84867727301148,76,"F",1,0,4,0,2,"2"
6982,2014,6,2,23.3,2.02794217468931,89,"E",1,0,1,1,3,"3"
6982,2016,8,3,23.1,2.02766383656148,52,"E",1,0,2,1,3,"3"
6986,2012,4,2,24.7,1.49897618083238,5,"G",1,0,1,1,3,"3"
6986,2013,5,2,25.85,2.28535813965306,26,"H",1,0,1,1,3,"3"
6986,2014,6,2,23.85,2.14173438293715,42,"B",1,0,1,1,3,"3"
6986,2015,7,3,24,1.77285400449539,72,"H",1,0,2,1,3,"3"
6990,2009,1,1,16.9,1.8661200848944,5,"F",0,0,4,0,1,"1"
6990,2010,2,2,20.7,1.58003982682448,42,"H",1,0,2,1,3,"3"
6990,2012,4,2,24,1.39284369550982,4,"E",1,0,2,1,3,"3"
6990,2013,5,2,23.35,1.87811703050741,26,"E",1,0,1,1,3,"3"
6990,2014,6,2,24.5,1.40225360506671,89,"H",1,1,3,1,5,"3"
7039,2009,1,1,17.3,1.55429211272603,94,"H",0,0,4,0,1,"1"
7039,2010,2,2,23,1.58961122838341,43,"F",1,0,2,0,2,"2"
7043,2009,1,1,14.8,1.68832949115721,9,"G",0,0,4,0,1,"1"
7043,2010,2,2,16.2,1.64288078507619,48,"G",1,0,2,0,2,"2"
7043,2011,3,2,18,1.83479335604836,78,"H",1,0,1,1,3,"3"
7043,2012,4,2,19.8,1.70596367839687,2,"D",1,0,2,1,3,"3"
7043,2013,5,2,21.15,1.80214959937438,34,"B",1,0,1,1,3,"3"
7043,2014,6,2,21.6,1.95640892081692,53,"F",1,0,1,1,3,"3"
7043,2015,7,3,19.75,2.01267566764619,74,"A",1,0,2,1,3,"3"
7043,2016,8,3,22.4,1.87290852245002,51,"E",1,0,2,1,3,"3"
7046,2009,1,1,15.2,1.61054864173491,5,"D",0,0,4,0,1,"1"
7046,2011,3,2,17.2,2.16153755906104,67,"B",1,0,1,1,3,"3"
7046,2014,6,2,20.15,1.89930615901603,52,"G",0,0,4,0,1,"1"
7051,2012,4,2,22.5,1.66069646703435,18,"G",1,0,1,1,3,"3"
7051,2013,5,2,24,1.37693312675618,34,"B",1,0,1,1,3,"3"
7053,2009,1,1,16.2,1.81764836691276,7,"F",0,0,4,0,1,"1"
7053,2015,7,3,21.65,1.67950563505799,77,"A",1,0,1,1,3,"3"
7055,2013,5,2,23.1,1.86941116769926,35,"H",1,1,3,1,6,"3"
7056,2010,2,2,19.3,1.70373555236851,45,"E",1,0,2,0,2,"2"
7056,2016,8,3,22.9,2.0315132641139,45,"C",1,1,1,1,6,"3"
7063,2010,2,2,20.2,1.4375954745722,89,"C",1,0,2,1,3,"3"
7108,2010,1,1,16.5,2.41564306378388,50,"C",0,0,4,0,1,"1"
7108,2014,5,2,21.6,1.72743774963889,42,"E",1,0,2,1,3,"3"
7108,2015,6,2,20.1,2.29846408566122,65,"A",1,0,1,1,3,"3"
7109,2015,6,2,24.65,1.5057843770932,74,"F",1,0,2,1,3,"3"
7115,2011,2,2,22.7,1.96980596042242,76,"F",1,0,2,1,3,"3"
7115,2015,6,2,26.15,2.21893885967555,77,"C",1,0,1,1,3,"3"
7118,2010,1,1,18,1.94282197374929,90,"B",1,1,1,0,4,"2"
7118,2012,3,2,25.5,1.60950639656871,94,"C",1,0,1,1,3,"3"
7118,2014,5,2,25.75,1.71903044209787,90,"F",1,0,1,1,3,"3"
7131,2010,1,1,19.2,1.36530423330336,50,"H",0,0,4,0,1,"1"
7131,2015,6,2,22.45,1.53997807763915,79,"C",1,1,1,1,6,"3"
7133,2010,1,1,18.3,1.43313988262981,50,"F",1,0,1,0,2,"2"
7133,2013,4,2,24.5,1.60182308779637,86,"B",1,0,2,1,3,"3"
7140,2010,1,1,15.7,1.92528052043188,59,"G",0,0,4,0,1,"1"
7140,2011,2,2,21.2,2.03441879704616,66,"G",1,0,2,1,3,"3"
7142,2010,1,1,16.5,1.99117447819188,52,"F",0,0,4,0,1,"1"
7142,2012,3,2,22.4,2.04144914439162,95,"E",1,0,2,1,3,"3"
7142,2014,5,2,22.9,2.12270637831707,49,"B",1,0,1,1,3,"3"
7143,2014,5,2,22.35,1.83659378119969,53,"B",1,0,1,1,3,"3"
7143,2016,7,3,21.35,1.72892843301445,58,"C",1,0,2,1,3,"3"
7144,2010,1,1,14.4,1.55340580304729,43,"F",0,0,4,0,1,"1"
7144,2012,3,2,18.9,1.37158493002135,4,"D",1,0,2,1,3,"3"
7144,2014,5,2,20,1.46747714871852,49,"E",1,0,2,1,3,"3"
7157,2010,1,1,17.5,1.67326411289508,49,"D",0,0,4,0,1,"1"
7157,2011,2,2,20.1,1.85468700338198,65,"B",1,0,1,1,3,"3"
7157,2012,3,2,22.3,1.54286813068964,6,"G",1,0,1,1,3,"3"
7157,2013,4,2,23.25,1.76176735325156,37,"F",1,0,2,1,3,"3"
7157,2014,5,2,22.95,1.90469799642385,54,"E",1,0,2,1,3,"3"
7157,2015,6,2,23.35,1.68419672040006,73,"H",1,0,2,1,3,"3"
7159,2012,3,2,20.5,1.17815136069823,13,"H",1,0,1,1,3,"3"
7159,2013,4,2,21,1.59018102913844,22,"C",1,0,1,1,3,"3"
7159,2014,5,2,20.15,1.78031443149093,49,"E",1,0,1,1,3,"3"
7159,2016,7,3,17.3,1.72573654501132,58,"C",0,0,4,0,1,"1"
7163,2010,1,1,18.9,1.78323754390378,58,"H",0,0,4,0,1,"1"
7163,2011,2,2,22.2,1.9006291621773,68,"B",1,0,1,1,3,"3"
7163,2014,5,2,25.45,2.04615517943696,50,"G",1,0,1,0,2,"2"
7163,2015,6,2,25.85,2.44744118345808,69,"A",1,1,4,1,5,"3"
7172,2010,1,1,15.9,2.06226681436105,53,"D",1,0,2,0,2,"2"
7172,2011,2,2,18.8,1.8990141121772,78,"C",1,0,2,1,3,"3"
7172,2012,3,2,22.6,1.69701128684148,14,"E",1,0,2,1,3,"3"
7172,2013,4,2,23.6,1.33450141183071,28,"D",1,0,1,1,3,"3"
7172,2014,5,2,23.1,2.01201467255239,57,"A",1,0,2,1,3,"3"
7172,2015,6,2,21.9,1.56570131357324,72,"D",1,0,2,1,3,"3"
7172,2016,7,3,23.45,1.55193687281839,46,"C",1,0,1,1,3,"3"
7185,2010,1,1,19.5,1.65991628495722,52,"B",1,0,2,0,2,"2"
7185,2012,3,2,22.6,1.47878576369231,12,"C",1,0,1,1,3,"3"
7185,2013,4,2,24.3,1.64316138484825,27,"C",1,0,2,1,3,"3"
7185,2016,7,3,25.75,1.83327619180309,60,"B",1,1,3,1,6,"3"
7194,2010,1,1,16.8,1.976925164263,41,"C",1,0,1,0,2,"2"
